transaction_id,customer_id,transaction_amount,transaction_timestamp,region,state,customer_category,account_balance
7317,8839d2e7-1a02-49e2-b937-aac32fd2fa76,8521.71,2022-07-17 13:09:52,Europe,Germany,Medium-Profile,9954.66
7318,2836c239-a31f-460a-bf44-6b7054445f21,3838.46,2023-01-21 08:23:30,South America,Mexico,High-Profile,98634.12
7319,2ed1b23e-0c99-4890-9248-b9d0e2ce36f7,7944.51,2023-05-19 11:52:11,South America,Mexico,Medium-Profile,8859.44
7320,3e1d20cd-74b4-49c6-a1fc-d736f344c4a8,7807.85,2022-10-29 11:48:33,South America,Brazil,Low-Profile,4602.8
7321,7542accb-9589-4617-8f69-a739f4e77df1,440.95,2023-03-22 03:02:24,North America,USA,High-Profile,85411.0
7322,914e48cf-7993-4b8a-8393-aeddef2d2445,9054.24,2022-10-29 19:33:41,Africa,Kenya,High-Profile,18192.62
7323,3556e0e4-56e6-4c5b-9b4a-e870c62c9254,3533.5,2023-04-06 23:16:03,Africa,Ghana,Medium-Profile,8324.93
7324,0527722c-dc77-4fec-bac1-db4c9f23b970,2099.05,2023-03-31 20:37:59,Africa,South Africa,Low-Profile,2325.52
7325,f33dec65-5b76-46ee-b18f-8c697fd35d2e,2955.88,2022-11-30 05:46:25,Europe,UK,Medium-Profile,8826.56
7326,8a6498bc-67d1-4e17-ad6e-d2c83fbe5725,5925.26,2022-08-25 00:45:10,South America,Mexico,Low-Profile,1676.1
7327,6197d5f1-f0bb-4867-8649-cb3efabb0176,668.89,2023-07-13 20:10:40,Europe,UK,High-Profile,16892.28
7328,b20f8b96-730d-41a8-9b90-6f8cb28a1fdd,5852.64,2022-12-21 00:44:26,North America,Canada,Medium-Profile,7992.47
7329,6ae9b1ef-1384-40a3-a4b1-e9d22c890ace,6894.05,2023-06-28 16:24:55,Europe,UK,Medium-Profile,5244.35
7330,e315c2db-0d15-424a-9f21-07e617b34d74,5969.92,2023-06-16 19:39:20,South America,Brazil,High-Profile,49907.14
7331,1ee4b8ee-d000-40ad-ba47-4c8f53f7234f,2218.44,2023-03-17 14:25:37,North America,USA,Low-Profile,1174.68
7332,4e34631b-55d9-470e-a069-7c24c8466635,6190.32,2022-09-17 19:03:37,South America,Brazil,Medium-Profile,5817.44
7333,e560bf98-6de5-41e6-95d0-607f51e7b7df,8860.29,2023-03-15 22:53:45,Europe,Ireland,Medium-Profile,7670.45
7334,8c2fdb51-8be9-462e-be60-a39ab8f8df44,2607.65,2022-10-07 00:20:37,Europe,UK,Medium-Profile,8353.86
7335,9af1ec1b-ec08-4525-ac34-746c18aefeac,9518.13,2023-06-24 17:03:58,South America,Brazil,Low-Profile,389.0
7336,d94fc285-02d5-4804-a055-975d1c6abdc5,814.0,2022-08-16 02:21:56,Europe,Sweden,Medium-Profile,6138.06
7337,d124bf0d-be25-4493-8ad9-820f834166f5,7473.5,2023-03-31 07:20:37,Africa,Kenya,Medium-Profile,8419.58
7338,d7278e05-9385-4a2e-9ffe-32948c11a2cc,2395.39,2023-06-08 05:10:12,Africa,South Africa,Medium-Profile,6591.7
7339,911fee9a-0c9b-4c38-adac-493777574b29,7788.86,2023-06-20 13:09:03,Africa,Ghana,Low-Profile,4138.56
7340,5d7a3dd0-80c5-4c36-8444-5dd9a6157c35,8648.44,2022-11-07 21:11:47,Europe,Sweden,High-Profile,85786.02
7341,5401796b-ac14-4b1c-9169-b21d16a76733,5176.18,2023-01-11 23:46:38,Africa,Nigeria,High-Profile,19996.93
7342,ef118a13-cfc7-4583-9ca7-6cffc3079212,8095.99,2023-01-08 10:39:18,South America,Brazil,Low-Profile,952.15
7343,69d250d0-343b-4ffc-bfad-960b337a61cb,2716.9,2022-11-27 05:48:07,North America,USA,Low-Profile,669.39
7344,ff70006c-a94b-4312-b189-78d23f988e60,3854.43,2022-07-24 11:08:18,Europe,Sweden,Medium-Profile,9011.85
7345,e528151f-bbc0-48da-9b1f-cf2506b7991d,3977.87,2022-12-17 07:55:58,South America,Mexico,Medium-Profile,7829.48
7346,9a89db67-0eb9-4b35-8d86-65516e0836d4,361.56,2022-10-19 20:13:56,Europe,UK,Low-Profile,874.9
7347,cea47078-68ea-4dd2-865d-eaf571813b36,7531.21,2022-07-30 21:11:36,North America,USA,Low-Profile,3768.07
7348,56103cdb-0299-4192-8465-27783991a651,4475.95,2022-08-15 17:34:38,South America,Brazil,Medium-Profile,5553.22
7349,763e6268-7e77-40b4-a8ea-cf39c1594704,8399.99,2023-06-08 01:04:55,Africa,Nigeria,High-Profile,16937.38
7350,0eab42d5-411a-4d7c-8bc7-368b360d781b,449.96,2022-11-14 05:50:25,Africa,Nigeria,High-Profile,91132.23
7351,ab61a03d-019a-4d05-b3f4-19b7245d8eef,9380.25,2023-01-25 11:49:16,Africa,Ghana,Low-Profile,4054.84
7352,41562f73-1f3a-4708-857a-fa1e156024e1,5018.7,2022-09-14 17:10:52,South America,Brazil,Medium-Profile,5048.67
7353,f04a2200-478f-4813-9e0c-986df03c31f4,3572.2,2023-07-06 06:29:35,Europe,Sweden,Medium-Profile,9126.74
7354,970fb8e1-27b0-49e8-b724-e9b67b62f06b,1769.95,2023-04-26 06:51:56,North America,USA,Low-Profile,4404.6
7355,5eff0072-0a3f-41a1-b304-441da98a63d1,1992.27,2023-03-29 23:47:30,Europe,UK,High-Profile,90053.9
7356,9093c561-053e-447c-8ce2-eb4108daaa4c,557.33,2022-10-27 08:15:22,Africa,South Africa,Medium-Profile,8269.86
7357,18474e5f-71f8-4882-aee5-70f3c90ea28a,7064.38,2022-08-23 01:15:27,North America,Canada,High-Profile,57076.6
7358,a668785f-e3f1-4b75-8ea5-49ba58917cc5,7059.7,2022-12-12 05:19:11,South America,Mexico,Low-Profile,4700.59
7359,a9c44d77-ec5a-484f-b020-5ab3e0f464d4,5140.35,2023-05-20 00:33:42,South America,Brazil,High-Profile,86113.62
7360,e809b602-9d4a-44c1-9717-e52564464120,6466.27,2023-04-25 13:24:18,Europe,Ireland,Medium-Profile,5072.3
7361,b6fd5dee-43ce-4be7-9d47-eb18cc13097e,775.21,2022-11-07 15:03:42,Africa,Kenya,Low-Profile,4289.6
7362,12eccf69-059c-4edd-a58c-47d475d92b21,7324.91,2023-07-03 01:03:36,North America,USA,High-Profile,66084.39
7363,44b3af1b-f923-4bc7-b211-c2970398d54f,5970.95,2023-03-29 22:39:05,North America,USA,Low-Profile,1775.07
7364,feb704c7-08d4-41b0-8a7c-82244bd053ab,5250.4,2023-01-05 03:40:04,Europe,Sweden,Low-Profile,1528.73
7365,c025b983-7e79-4985-b935-378333c6630b,5082.72,2022-10-25 04:44:58,Europe,Germany,High-Profile,15980.34
7366,9948dec7-f94a-41a8-bfb1-b2784ebbdfb9,2748.28,2022-10-03 05:23:54,South America,Brazil,High-Profile,26622.44
7367,0933418c-de80-463f-bde9-67643241ff7a,3083.36,2023-04-04 11:03:02,South America,Mexico,High-Profile,78708.97
7368,c6ca94f1-cacb-46b2-ac5d-ec7b3b033ad3,4005.48,2023-07-09 09:06:29,North America,USA,Medium-Profile,5761.87
7369,591676b6-1a5e-4742-9121-ac2577edc7bd,8627.23,2022-11-17 07:39:18,Europe,UK,Medium-Profile,8514.8
7370,6bb7e73d-55b9-475e-bb8a-718438e4cec8,9061.95,2022-11-21 05:22:03,North America,Canada,Low-Profile,4857.02
7371,e0f19a98-aeb5-427c-8e65-8fdeae7c5a83,8134.71,2023-05-23 02:36:23,North America,Canada,Medium-Profile,8350.04
7372,f5de4d38-26ad-4199-b6fe-0065104d3054,8207.12,2022-09-03 00:19:50,Africa,Nigeria,High-Profile,45050.61
7373,7152ac8a-e074-4b7c-8bd0-051ee6440988,6696.84,2022-10-08 10:50:41,Africa,Nigeria,High-Profile,49841.01
7374,4106ca21-3bca-4bb7-b5a1-1bf040997329,2161.19,2023-04-04 16:08:20,Africa,Kenya,High-Profile,32267.36
7375,95bf136a-d546-4a68-b059-01777512713a,9828.95,2023-04-26 21:07:11,South America,Mexico,Medium-Profile,8354.79
7376,ff495c10-b28d-40a4-b95e-bba26b957869,7251.21,2022-08-18 17:02:31,Africa,Ghana,High-Profile,39492.05
7377,1ba5aae5-5068-4ed9-85cd-2d6b56fe40e0,3153.84,2023-05-13 16:12:40,North America,Canada,High-Profile,64198.01
7378,b3842155-e714-4bbd-9562-ffb05fb2b108,524.02,2023-06-20 17:19:42,Africa,Nigeria,Low-Profile,3742.69
7379,6d056906-6569-4566-a9f8-9a7be0d479ad,635.99,2023-03-12 01:33:38,Europe,UK,Low-Profile,1675.06
7380,26872cbc-5e24-4fcd-b0ec-adfd88b5a177,6970.98,2022-09-10 14:54:30,North America,USA,High-Profile,55431.81
7381,1370bed7-c3ed-4bfb-881a-353b14a8eb74,4383.83,2022-07-19 13:58:51,North America,Canada,Low-Profile,1768.14
7382,d8fa8a1f-e871-4234-b884-abd0fad31344,6138.38,2023-03-13 11:32:43,South America,Mexico,Low-Profile,3787.75
7383,e16fc207-5783-4b15-864c-db367f754beb,7446.59,2022-09-24 10:19:39,South America,Mexico,Low-Profile,2455.17
7384,ff1f3ca4-ec9f-48e5-a230-592fceb5242d,6700.04,2022-10-12 16:37:41,Africa,Nigeria,High-Profile,65350.53
7385,cd0a92b1-49ab-4b64-aa83-39575ea159a7,1320.32,2023-04-27 22:00:13,North America,Canada,Medium-Profile,9319.76
7386,7cdaebaf-e56d-4ac3-a996-9c101bbe0c8d,250.03,2023-07-06 13:34:47,Africa,South Africa,Low-Profile,3907.03
7387,ca04ecf5-7697-4746-a29b-bcf7d9b86cfe,9249.9,2022-07-27 21:21:26,Europe,Sweden,High-Profile,60234.48
7388,6c8765c5-8d61-4f07-b313-8200b243b990,7703.64,2023-02-24 09:44:41,South America,Brazil,Low-Profile,3909.14
7389,a18a071a-26be-4bfb-bb68-a59f24f65cca,8645.71,2022-12-21 22:22:06,South America,Mexico,High-Profile,95995.58
7390,c343b7a3-9b41-4f68-ad92-6ad50049532a,6135.53,2023-01-21 03:58:13,Africa,South Africa,Low-Profile,1092.01
7391,52c4700c-b09d-4af0-98a7-9a21ce6c8574,581.54,2023-04-06 22:26:31,Europe,Sweden,Medium-Profile,9437.39
7392,0f12641d-5945-4bb5-bbf9-4c95ba69bb79,6474.73,2022-11-13 23:27:48,South America,Brazil,High-Profile,19993.48
7393,81703b6c-2ef2-406d-8158-3210d630c275,4998.67,2022-12-23 03:18:27,Africa,Kenya,Low-Profile,4691.43
7394,638ffddc-07ad-4d8c-86c8-c5d2b247b803,9768.36,2022-11-13 13:34:04,Africa,Nigeria,Low-Profile,4697.48
7395,9bc75b88-3b9a-4332-ac6d-3c0e2a773c4d,1343.6,2022-09-19 17:34:04,North America,Canada,Medium-Profile,9545.87
7396,f405e100-36e6-4af2-8176-8706752c6e55,9041.5,2022-10-27 17:32:22,North America,Canada,High-Profile,71397.41
7397,83564672-7b92-421a-b0e3-247b61161608,1937.36,2023-06-25 08:26:24,Europe,Germany,Medium-Profile,6164.43
7398,16d59c14-650f-4919-bee8-0aa4b72b8bec,4783.24,2022-10-04 07:48:04,Africa,Kenya,Medium-Profile,6418.79
7399,d98cbc34-f365-497c-ba04-f98e5f14b9f1,1350.43,2023-03-15 17:03:13,North America,USA,High-Profile,62369.05
7400,ab8f0ffc-9bd8-4c5f-9629-529ff0019911,8335.97,2023-03-14 20:06:06,Europe,UK,High-Profile,32438.34
7401,9a4306d2-6129-4727-b104-e3e0a690b0a6,3452.09,2023-06-25 19:13:10,South America,Mexico,High-Profile,52056.57
7402,2e9fa839-2f9a-4aff-bdde-4411089df2f0,3767.6,2022-11-17 07:31:11,South America,Brazil,Low-Profile,2463.15
7403,c37af6ee-2edd-4351-8224-22774db5ab7a,8416.52,2022-08-29 06:23:15,North America,USA,High-Profile,67121.71
7404,e0ed9a69-04e8-4cba-a479-476e45b8a79d,9573.23,2023-01-15 11:13:16,Europe,Sweden,High-Profile,16447.75
7405,1d2a6cdd-4de0-42cf-a580-a25dde8689d3,3640.82,2023-04-05 11:10:44,North America,Canada,High-Profile,19933.11
7406,e9c1b8f2-db3c-4b8a-8ff6-40237657d3fc,8010.05,2022-12-29 01:35:46,Europe,UK,Low-Profile,2715.89
7407,41aea8f7-1fd3-4e45-9195-788ec1a494b2,8823.03,2022-09-16 11:01:38,South America,Brazil,Medium-Profile,5599.33
7408,ff4e4dd2-788f-44d4-be85-bf036aa5bc96,7785.89,2023-01-26 19:07:19,Africa,South Africa,High-Profile,34032.91
7409,19b5064e-001e-4ee1-9922-76f47af86e45,8137.57,2023-02-25 05:29:58,Africa,Ghana,Low-Profile,194.34
7410,d45f9c89-69bb-4ea6-8485-43fed7f42d04,5195.29,2023-03-11 01:09:37,North America,Canada,Medium-Profile,6017.27
7411,e7a5a973-1945-4685-9f4d-30fdfd8b1e24,9037.52,2023-02-28 21:06:21,Europe,Germany,Low-Profile,2465.9
7412,9f758a64-4cb5-4a85-981a-de94d62f7f79,3747.22,2022-12-06 09:58:33,North America,USA,High-Profile,10527.07
7413,df496adb-bd44-4040-9032-9f3e08d745df,4577.16,2023-05-07 04:38:22,Europe,Germany,Low-Profile,631.04
7414,e479e6b9-bfbe-4372-814a-5195d3d4954b,7782.72,2023-04-01 16:34:00,South America,Mexico,Low-Profile,2256.66
7415,b669ceca-c0c2-4c7b-8279-1e2e0628e5ce,8984.74,2022-09-24 16:30:36,South America,Mexico,Medium-Profile,9563.56
7416,77bcd7eb-469f-4b51-9ce2-e94dd4fdb9a5,5917.68,2023-05-15 13:44:47,Africa,Ghana,Low-Profile,1942.55
7417,d2f1d059-8f8f-42c2-a566-fd23c08bdf65,7741.89,2022-11-12 01:23:27,Africa,Ghana,Medium-Profile,8936.99
7418,742c5dbc-b38c-40ed-aeb8-0f479a9f6912,2003.23,2022-11-09 09:40:57,Africa,South Africa,Low-Profile,3525.56
7419,f39ad4ba-1f5e-4d2e-aca4-35875ea87306,5032.48,2022-11-07 08:21:07,South America,Mexico,High-Profile,37302.25
7420,626bc50e-9796-409d-9e7d-fbb88a416f7f,8741.43,2022-07-18 07:42:06,Europe,Germany,High-Profile,75580.2
7421,b7719423-8da5-436e-8d37-f379f062a0c4,708.67,2022-12-19 09:47:11,Europe,UK,Medium-Profile,8955.93
7422,91288a44-3371-43ef-8534-fab458c05d75,1608.03,2022-07-20 11:47:57,North America,Canada,Medium-Profile,7397.15
7423,9418f5d2-70b3-4a36-ab0d-f8b832fdf86f,9892.62,2022-08-30 13:03:11,South America,Brazil,Medium-Profile,7267.38
7424,512bc564-599d-475b-8bac-653f8dbb7091,1408.67,2022-11-13 19:38:10,Europe,Sweden,Medium-Profile,5217.61
7425,cc2f7c5a-613c-4d0c-ac95-3e82ff552e1c,135.59,2022-07-31 18:31:12,Africa,South Africa,Low-Profile,4018.85
7426,315672ad-5f6f-4801-bab0-82dec6a7fef1,9973.2,2022-09-25 02:16:15,Europe,UK,High-Profile,17500.4
7427,f14c8749-41b5-44b2-a3d6-b96e901d66f3,9301.43,2022-11-18 10:52:16,North America,Canada,Low-Profile,4698.91
7428,58015556-d849-4734-a0e6-0d3f9fd66543,3958.97,2023-04-19 06:41:07,Africa,Ghana,High-Profile,85563.31
7429,384df385-1fa4-4e8d-b4ad-af15c261a19c,4948.86,2022-11-03 09:49:45,Europe,Sweden,Medium-Profile,5654.22
7430,e1ab478f-d66f-447c-a50c-7e7d0ee0e02d,6049.18,2023-01-18 21:55:36,South America,Mexico,High-Profile,54361.87
7431,aaf359f1-5f66-4659-a246-5d5172abecc3,6619.68,2023-03-05 20:31:11,North America,USA,Medium-Profile,8448.91
7432,b6b80073-4ffb-4bf6-8b1e-4b778591d42c,804.65,2023-02-12 21:01:17,Africa,South Africa,Medium-Profile,9184.09
7433,f401d4f9-01b9-49c4-bef0-7b43c1d6069d,3873.4,2022-08-07 09:37:08,South America,Brazil,Medium-Profile,7938.13
7434,552de70e-6bc6-4f5c-9508-59fb43b2ded1,3462.46,2022-09-25 12:01:27,Africa,South Africa,High-Profile,19440.53
7435,e7241c37-16f5-4527-b8bf-d9e171354031,4514.54,2022-08-11 13:41:57,Africa,Kenya,Low-Profile,857.87
7436,28a8a7e7-c495-4de1-8ee8-add04d933fe4,5934.92,2023-05-20 16:24:35,Africa,Nigeria,Medium-Profile,8370.13
7437,6f67ef56-4802-4416-9810-036e5f009380,9237.67,2023-06-29 05:46:26,Africa,Kenya,High-Profile,99018.67
7438,2ffe8d6c-6254-40a2-9526-908e89f28bf1,134.75,2022-07-26 22:19:50,Europe,Germany,Medium-Profile,6581.75
7439,ad95aebd-dc7d-4a29-a032-ff0b155fa174,4059.74,2022-10-28 21:45:01,North America,USA,High-Profile,51580.0
7440,cf2e7e33-6875-4554-8f9b-d4e7014fcb09,9539.24,2022-12-25 14:11:54,Europe,UK,High-Profile,87817.59
7441,f9ca76bd-ba46-4174-96a6-b2c7aaebfaa8,48.7,2022-08-31 22:39:48,South America,Brazil,Medium-Profile,7988.42
7442,bcb57b5c-a0bf-4e44-a675-b76161dc92a8,8776.8,2022-07-16 05:33:58,Europe,Sweden,Medium-Profile,5737.09
7443,b9cf1023-7610-4c4f-b687-26c5b2efafaf,3063.64,2022-09-04 12:05:38,Europe,Sweden,Medium-Profile,6391.67
7444,32ec47ed-1692-46e1-b07e-7f0cf513f152,6996.0,2023-01-21 23:15:03,North America,Canada,Low-Profile,4109.51
7445,f5cba05f-3b84-47e1-8410-d21cb667590e,9869.25,2022-09-29 15:46:11,South America,Mexico,Low-Profile,3203.09
7446,d59226ef-9c43-40d0-b87e-24c59e37c1d8,9538.86,2023-03-09 00:48:21,South America,Mexico,High-Profile,94427.67
7447,29b82794-ee9b-4d3b-a712-8fe1c90f4b62,9029.19,2022-08-28 09:45:59,North America,USA,High-Profile,51416.55
7448,cc18557f-5385-4ef7-ac16-7f7cc63be222,2700.23,2023-07-02 17:25:41,Europe,Germany,High-Profile,21902.82
7449,6e6b6b4b-ef72-4fe1-a4d3-d1e647731295,1343.19,2023-05-24 20:35:51,South America,Mexico,High-Profile,29026.24
7450,89f1f094-2c8d-4296-bb8d-8fc58c601fa2,6495.15,2023-03-07 02:54:29,North America,Canada,Medium-Profile,8966.8
7451,c4775149-71aa-47b5-a7b0-49f8f3155832,4884.21,2022-10-12 07:08:16,Africa,Kenya,High-Profile,77814.22
7452,388826f5-78be-4cf8-9395-139a0904f87c,9839.19,2023-01-04 16:17:50,South America,Mexico,High-Profile,83462.74
7453,df9dcd38-ac9a-461b-94c9-6244fb9fd571,1568.62,2023-05-12 08:24:49,Africa,Nigeria,High-Profile,67221.09
7454,ee987c5c-966e-4240-b6f2-80c51ad47f50,5971.68,2023-01-11 18:35:43,North America,Canada,High-Profile,30889.81
7455,eb0c9e17-6d6b-429e-8c40-fc7c1da9d422,1440.71,2022-08-30 23:56:15,Africa,Ghana,High-Profile,97308.05
7456,b12c4cee-28fb-4aa6-9ae5-4f222a05d05e,9603.15,2022-12-01 15:58:23,South America,Brazil,High-Profile,42944.24
7457,860fe84f-d331-40c1-8ca4-21fa02e7ff90,3102.79,2023-01-11 02:11:15,South America,Brazil,High-Profile,82504.72
7458,9f2eceda-8a87-463e-816a-81c0ce131246,9367.74,2023-03-19 00:43:58,Africa,Kenya,Medium-Profile,7665.89
7459,68e5b146-19c9-47f6-9b13-06883af2aa39,2802.92,2022-11-27 14:31:03,Africa,Kenya,High-Profile,45025.43
7460,af3aa05f-4369-46bf-baec-231b00ba1ada,9521.52,2022-12-11 06:37:34,North America,Canada,High-Profile,77377.0
7461,ed37a80f-dba5-4660-9a9f-40b7a0e4dda2,7251.12,2022-07-19 07:00:08,Europe,UK,Low-Profile,1918.52
7462,c421665e-7171-4868-b000-b846ad6bc866,1461.89,2023-06-19 04:15:19,Africa,South Africa,Medium-Profile,5660.12
7463,b3f01b01-a21c-4427-ad55-36d5c6361fee,8195.39,2022-11-11 19:18:20,South America,Brazil,High-Profile,94738.65
7464,3d3a5135-4188-485a-a314-bcc95c35d0a6,6191.49,2023-02-14 16:01:18,Europe,Germany,Medium-Profile,9474.63
7465,cb0942dd-7d64-483f-945b-dd459acda064,8798.05,2022-11-28 20:59:41,South America,Brazil,Low-Profile,4488.42
7466,b43ddfb0-37cf-4b7b-9470-0c00e759a152,7363.59,2022-11-15 07:43:05,Europe,UK,Low-Profile,4215.18
7467,56deb369-5777-464a-9968-5ff82a3355d5,3779.96,2022-12-01 23:16:13,South America,Mexico,Medium-Profile,9750.86
7468,72f65a0f-b139-46a2-8338-65be1b125a63,6759.19,2023-06-12 21:26:13,Africa,South Africa,High-Profile,14878.07
7469,5144a148-7bff-4171-8b55-9902be314d9c,6889.44,2022-08-15 04:14:44,Europe,Sweden,Medium-Profile,5354.66
7470,9b751acb-fbd1-4175-ad5a-1bbd3b504887,6102.02,2023-01-10 02:38:59,North America,USA,Medium-Profile,9183.83
7471,129db20b-0c98-4dbd-9230-da39cdc9329a,9413.87,2023-02-13 23:20:56,Europe,Ireland,Medium-Profile,8178.11
7472,9d7247ac-8f26-4e81-a2c6-8f1453c0c7f6,6642.22,2023-06-15 05:27:57,Africa,Nigeria,High-Profile,91702.42
7473,0ed680a0-028e-40e4-9a46-cf814002da52,5266.46,2022-08-26 04:33:22,North America,Canada,Medium-Profile,5678.04
7474,327d7626-dbb7-4745-811f-1511ddbacb21,388.09,2023-06-02 06:26:38,Europe,UK,High-Profile,32960.47
7475,ed28f44a-39c3-4786-b99c-db2a680b789c,312.78,2022-11-07 00:13:48,North America,Canada,Low-Profile,213.07
7476,f919adf4-c110-4880-9027-f5711a1b4531,6098.32,2022-12-17 13:20:16,North America,USA,Low-Profile,3530.76
7477,427ba422-a54a-47d7-883a-cb04907ecf19,8484.3,2023-02-07 20:53:08,Africa,Nigeria,Low-Profile,1852.65
7478,06272eeb-4d48-4544-ae47-422c465d6c06,9653.86,2023-02-21 02:10:46,Europe,UK,Medium-Profile,7968.69
7479,40f4d3da-d35a-4238-a822-f4b58740d85c,1157.63,2023-05-17 02:17:49,Africa,South Africa,High-Profile,18050.34
7480,ff98112a-a6dc-49ee-a934-c5a9ea9f184c,6611.69,2023-06-09 04:59:18,South America,Mexico,High-Profile,43461.08
7481,339e1cbb-fd3a-4e68-a4fa-093735fc0adc,429.32,2023-04-12 06:56:30,Africa,South Africa,Medium-Profile,5683.65
7482,28ec0371-e843-49d5-89bb-e994297400aa,6776.3,2023-01-31 16:45:13,South America,Mexico,High-Profile,16637.76
7483,c93422c1-264f-4c49-a89a-2a512bb2a212,1118.9,2022-11-12 17:15:19,Europe,Germany,High-Profile,88341.26
7484,ecfb4ffd-75e7-44c9-9505-d8fd59a4d243,7092.99,2022-12-23 14:57:36,Europe,Ireland,Medium-Profile,9918.1
7485,c3d57357-8481-48f8-87f5-5de90fb5033e,3163.78,2023-05-21 15:10:28,Europe,Germany,Medium-Profile,9512.06
7486,9ed34670-5064-4e0d-a32e-b42918c07297,2957.8,2022-09-19 18:44:27,Europe,UK,High-Profile,95028.56
7487,1d7c50bd-18b3-4221-b763-5e783598224e,6156.93,2022-11-24 13:34:11,Europe,UK,High-Profile,78674.51
7488,e7e5fc5d-2750-4c5a-82f7-a414110e7a30,2021.43,2022-08-21 00:40:46,Europe,Sweden,Low-Profile,1810.56
7489,4a4c5457-8521-4b07-8682-94877dd470a9,8646.3,2023-02-21 03:57:55,North America,USA,Medium-Profile,8957.75
7490,179e34bb-292a-47e3-9c1d-c11064c4dc29,7706.63,2022-08-30 16:55:31,North America,USA,Low-Profile,940.09
7491,07db9716-49d6-47d4-ab34-1f5e52b78d07,1118.73,2023-04-03 02:59:03,North America,Canada,Low-Profile,767.16
7492,7f3ac913-47ec-4bdf-bf0f-11050fac87bc,4144.86,2022-08-06 00:44:49,South America,Mexico,Low-Profile,3327.15
7493,f14e2231-7943-40c1-b8f3-4888c433ae49,9219.49,2022-08-08 14:32:27,South America,Mexico,High-Profile,47285.39
7494,5693483e-1ab2-462c-80a0-6680e821235a,1933.5,2023-01-06 10:56:48,South America,Mexico,High-Profile,29578.93
7495,d14ab153-45a3-49a9-b1ff-65158a4e851f,116.29,2022-12-12 17:28:45,North America,Canada,Medium-Profile,8967.1
7496,09482305-dacc-4b48-b21f-6980dae13175,5461.08,2023-03-18 10:16:27,Europe,Sweden,Low-Profile,1228.97
7497,873d627f-d133-434a-b648-e44d6d22184a,1555.8,2022-12-27 01:20:59,Europe,Ireland,Medium-Profile,9402.29
7498,85a97c32-a918-423b-9035-490e0459c814,2355.93,2022-08-22 13:44:52,Europe,Sweden,Low-Profile,3238.78
7499,b9c2e6f4-3f36-43d5-8be9-a4dca7a4baa5,5571.66,2023-04-01 11:45:09,North America,USA,Low-Profile,4906.74
7500,d95d5a22-362e-40a8-a4e7-e7d0a176f8c2,9268.11,2022-12-21 20:21:56,North America,Canada,Low-Profile,208.16
7501,91df1b8b-f710-4f85-91a3-a38b54cbc588,4366.84,2023-03-08 08:21:01,Africa,Nigeria,High-Profile,45216.85
7502,ec3967ef-d3b4-438e-93f0-6b85625c6ca0,5092.45,2022-09-14 08:11:12,Europe,Germany,High-Profile,21998.54
7503,2a3319f5-31fd-4d4b-895a-0113b1bc38c6,4469.93,2023-05-03 07:05:26,Africa,Kenya,Low-Profile,4130.43
7504,586d1938-d724-453b-97a7-19e06b867902,2560.02,2022-11-06 02:46:05,Europe,Ireland,High-Profile,33813.95
7505,b255fa2c-37bc-4356-b498-b3c69b91c54d,8938.18,2023-07-04 16:35:51,South America,Mexico,High-Profile,41129.1
7506,b39b5ecb-ed9f-4559-ae1d-b96f30e796c4,6393.51,2022-10-26 14:55:23,South America,Mexico,High-Profile,68040.59
7507,3a1bd096-98c0-4e4e-865b-d682f32897b2,1344.93,2022-10-19 17:57:49,South America,Mexico,Medium-Profile,7517.69
7508,7df79618-b914-4ffc-b0b7-2a0074ac4588,4884.0,2022-11-02 17:36:59,Africa,Kenya,High-Profile,29140.88
7509,208134c7-7c7a-4057-86bf-33c84d8c261f,6040.27,2022-08-19 09:19:02,Europe,Ireland,Low-Profile,2066.17
7510,bbfcfd89-91f9-4b5e-93c3-b2dfcb9b8443,638.64,2023-06-11 16:15:15,North America,Canada,High-Profile,74796.65
7511,85c1f387-e698-46c8-9131-da6e59b4d823,5998.74,2023-07-01 11:27:47,Africa,Kenya,Low-Profile,3598.27
7512,00b0525d-55bc-4238-a8f1-414f84afd0d4,4796.41,2022-09-21 19:00:21,Europe,Sweden,Low-Profile,2426.09
7513,2c6c8e8e-0201-4065-a167-0866c01f7873,9210.6,2023-04-04 22:33:18,South America,Brazil,Low-Profile,2791.5
7514,343fb8d6-5a6e-4be7-a95f-6b0a8104cb58,7099.29,2022-10-11 13:16:46,Europe,UK,Medium-Profile,5024.9
7515,1fe42fd4-1b54-4485-afe4-e45f99e2cdf8,5561.27,2023-02-16 15:58:07,North America,USA,Low-Profile,510.31
7516,3f2ef0c8-22ef-47a6-a7b3-f5ee798155f4,7296.75,2023-04-22 10:05:21,Africa,Ghana,Medium-Profile,8197.3
7517,7a93c9fa-2343-4886-a60b-45fd507fa263,6397.77,2023-05-24 02:47:47,North America,USA,Low-Profile,3082.2
7518,527c236d-a604-437b-ad29-2fd248e9b410,8472.31,2022-08-27 00:17:41,Europe,Germany,High-Profile,95572.92
7519,3397430d-acbc-451c-85f5-e25f9f874586,8424.32,2023-07-04 08:04:26,Europe,Sweden,Medium-Profile,9383.55
7520,9906e06d-9c8a-4990-bd37-047b2ef3579a,5234.86,2023-04-13 21:22:20,Europe,Ireland,High-Profile,11987.18
7521,6e78e7ca-a444-44c4-a0b5-d1dc5830b382,6197.73,2023-04-24 08:07:16,Africa,Ghana,High-Profile,97863.17
